ID,UTC,day,month,hour,n'-2.5,n'-10,n1-CO,n1-NO2,n1-pm10,n1-pm25,n2-CO,n2-NO2,n2-pm10,n2-pm25,n3-CO,n3-NO2,n3-pm10,n3-pm25,n4-pm10,n4-pm25,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
298,2/13/2025 10:00:00,13,2,10,,,,,,,374763.2,20000,8.7,7.7,170758.2,20000,10.2,9.3,,,6.7,0.3,,,,,1.5,3.3,3.3,3.3,6.6,100,88,0,1027.1,3.3,,33,6.6
299,2/13/2025 11:00:00,13,2,11,,,,,,,393302.2,20000,10.5,9.4,980371.9,20000,9,8.1,,,6.7,0.3,,,,,1.9,5,5,5,5.7,100,81,0,1025.9,5,,44,5.7
300,2/13/2025 12:00:00,13,2,12,,,,,,,370369.8,20000,14,12.5,166125,20000,10.4,9.5,,,6.7,0.3,,,,,2.4,6.7,6.7,6.7,5.1,100,74,0,1024.5,6.7,,48,5.1
301,2/13/2025 13:00:00,13,2,13,,,,,,,382678.3,20000,9.6,8.6,1500000,20000,12.6,11.4,,,6.7,0.3,,,,,2.1,6.3,6.3,6.3,3.3,100,75,0,1024.4,6.3,,36,3.3
302,2/13/2025 14:00:00,13,2,14,,,,,,,370369.8,20000,13.7,11.5,954687.5,20000,12.3,11.1,,,6.7,0.3,,,,,2.2,6.5,6.5,6.5,5.4,99,74,0,1023.7,6.5,,56,5.4
303,2/13/2025 15:00:00,13,2,15,,,,,,,353675,20000,13.5,10.7,1500000,20000,12.6,11.3,,,6.7,0.3,,,,,2.5,6.2,6.2,6.2,5.1,90,77,0,1023,6.2,,42,5.1
304,2/13/2025 16:00:00,13,2,16,,,,,,,353675,20000,16.7,12.9,175597.2,20000,11.5,10.5,,,6.7,0.3,,,,,2.4,4.9,4.9,4.9,4.7,56,84,0,1022.7,4.9,,7,4.7
305,2/13/2025 17:00:00,13,2,17,,,,,,,351681.6,20000,17.8,12.7,1500000,20000,11.1,10.1,,,6.7,0.3,,,,,2,3.8,3.8,3.8,3.3,58,88,0,1023.2,3.8,,9,3.3
306,2/13/2025 18:00:00,13,2,18,,,,,,,356702.8,20000,14.5,12.9,156388.3,20000,10.4,9.5,,,6.7,0.3,,,,,1.7,3.3,3.3,3.3,2.8,43,90,0,1023.3,3.3,,349,2.8
307,2/13/2025 19:00:00,13,2,19,,,,,,,369285.7,20000,13.3,11.9,1500000,20000,10.5,9.5,,,6.7,0.3,,,,,1.5,2.9,2.9,2.9,4.4,59,91,0,1023.4,2.9,,351,4.4
308,2/13/2025 20:00:00,13,2,20,,,,,,,375876,20000,16.5,14.3,1500000,20000,10.6,9.7,,,6.7,0.3,,,,,1.8,2.9,2.9,2.9,6.3,77,92,0,1023.3,2.9,,360,6.3
309,2/13/2025 21:00:00,13,2,21,,,,,,,369285.7,20000,19.4,17.3,168997.3,20000,10.3,9.4,,,6.7,0.3,,,,,1.8,2.4,2.4,2.4,7.2,68,95,0,1023.2,2.4,,1,7.2
310,2/13/2025 22:00:00,13,2,22,,,,,,,365005.1,20000,21.7,18.1,169288.8,20000,11,10,,,6.7,0.3,,,,,1.6,2.1,2.1,2.1,6.3,72,97,0,1023,2.1,,358,6.3
311,2/13/2025 23:00:00,13,2,23,,,,,,,355688.5,20000,21,18.4,1500000,20000,10.9,10,,,6.7,0.3,,,,,1.8,2.1,2.1,2.1,6.7,97,98,0,1022.7,2.1,,354,6.7
312,2/14/2025 0:00:00,14,2,0,,,,,,,373656.2,20000,19.7,17.5,175597.2,20000,10.7,9.8,,,9.5,1.9,,,,,1.7,1.9,1.9,1.9,6.9,93,99,0,1022.1,1.9,,353,6.9
313,2/14/2025 1:00:00,14,2,1,,,,,,,357722.2,20000,22.6,19.4,1500000,20000,10.4,9.5,,,9.5,1.9,,,,,2.5,2.7,2.7,2.7,8.1,100,99,0,1021.7,2.7,,348,8.1
314,2/14/2025 2:00:00,14,2,2,,,,,,,369285.7,20000,22.8,20.4,164159.4,20000,10.2,9.3,,,9.5,1.9,,,,,2.5,2.6,2.6,2.6,7.4,100,99,0,1021.2,2.6,,353,7.4
315,2/14/2025 3:00:00,14,2,3,,,,,,,367134.4,20000,21.7,19.4,1500000,20000,10.4,9.5,,,9.5,1.9,,,,,2.5,2.6,2.6,2.6,6.5,100,99,0,1020.8,2.6,,360,6.5
316,2/14/2025 4:00:00,14,2,4,,,,,,,368207.2,20000,21,17.7,1500000,20000,10.2,9.4,,,9.5,1.9,,,,,2.3,2.6,2.6,2.6,6.1,100,98,0,1020.5,2.6,,2,6.1
317,2/14/2025 5:00:00,14,2,5,,,,,,,370369.8,20000,20.6,17.1,186289.7,20000,10,9.2,,,9.5,1.9,,,,,2.2,2.4,2.4,2.4,5.8,100,99,0,1020.3,2.4,,360,5.8
318,2/14/2025 6:00:00,14,2,6,,,,,,,356702.8,20000,22.3,19.8,1500000,20000,12.9,11.7,,,9.5,1.9,,,,,2.2,2.5,2.5,2.5,6.1,100,98,0,1020.2,2.5,,357,6.1
319,2/14/2025 7:00:00,14,2,7,,,,,,,359776.7,20000,17.8,14.6,297666.7,20000,19.2,17.2,,,9.5,1.9,,,,,2.3,2.7,2.7,2.7,7,100,98,0,1020.3,2.7,,4,7
320,2/14/2025 8:00:00,14,2,8,,,,,,,351681.6,20000,23.4,18.4,1500000,20000,19.8,17.7,,,9.5,1.9,,,,,2.5,3.1,3.1,3.1,7.3,100,96,0,1019.9,3.1,,9,7.3
